hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
3109377,바람오름,20240301,암,3015597,일대태수,3018556,신천백호,,,API8_2
3101660,바로고,20200313,암,3016320,청마시대,3014423,가리사니,,,API8_2
3107482,바리오름,20230313,암,3016502,선양호,3018112,달그림자,,,API8_2
3107608,발렌타인,20230410,암,3100316,-,3100378,-,,,API8_2
3107570,백금지사,20230308,암,3100327,-,3015327,한백천사,,,API8_2
3017859,백두고을,20160513,수,3009526,백두장사,3011218,노마지지,,,API8_2
3109010,백두노을,20240314,암,3009526,백두장사,3016878,노을천사,,,API8_2
3107491,백두명성,20230512,거,3018896,삼다백호,3017921,성산챔프,,,API8_2
3103934,백두비상,20210324,거,3015307,명가황제,3016946,트멍,,,API8_2
3103803,백두영웅,20210414,거,3100527,-,3100819,-,,,API8_2
3104640,백두전사,20220503,수,3100061,-,3017921,성산챔프,,,API8_2
3109002,백두전설,20240316,수,3009526,백두장사,3017290,삼다전설,,,API8_2
3109272,백두천지,20240412,수,3100316,-,3016319,송악영웅,,,API8_2
3104081,백두평정,20220103,거,3009526,백두장사,3012445,황해나루,,,API8_2
3107352,백두혈통,20230427,거,3011133,장백산,3100483,-,,,API8_2
3107912,백두히트,20230611,암,3009526,백두장사,3011999,한백평정,,,API8_2
3018884,백록군주,20190314,수,3009526,백두장사,3011797,백록현주,,,API8_2
3107607,백록챔프,20230323,암,3009526,백두장사,3011797,백록현주,,,API8_2
3103767,백록천주,20210419,암,3009526,백두장사,3016306,무한불성,,,API8_2
3103760,백록천하,20210419,수,3009526,백두장사,3011797,백록현주,,,API8_2
3107515,백록황후,20230430,암,3018228,남북대로,3009600,선양황후,,,API8_2
3104765,백룡여걸,20220424,암,3014739,설중매,3013176,바다풍경,,,API8_2
3103482,백룡의힘,20210519,거,3015451,튼튼세상,3011460,문화의힘,,,API8_2
3104183,백용해,20220318,수,3017565,화룡특급,3015326,하늘공주,,,API8_2
3109374,백호기,20240410,거,3017491,러너킹,3015646,개성시대,,,API8_2
3013375,백호보배,20100426,수,3005576,꿈바위,3008207,여걸작,,,API8_2
3103457,백호여걸,20210209,암,3100061,-,3018148,금빛축제,,,API8_2
3102615,백호전사,20200221,수,3009296,푸른대왕,3009534,백호화랑,,,API8_2
3107448,백화지왕,20230320,암,3009526,백두장사,3012120,하늘비상,,,API8_2
3015530,번개왕자,20130301,거,3009526,백두장사,3100803,-,,,API8_2
3102618,번개제왕,20190305,거,3100032,-,3100353,-,,,API8_2
3017660,범나비,20160501,수,3100982,-,3013455,명품열차,,,API8_2
3018408,별빛누리,20180214,수,3009526,백두장사,3014927,별빛축제,,,API8_2
3104321,별빛찬란,20220111,거,3009526,백두장사,3014927,별빛축제,,,API8_2
3107553,별빛천하,20230127,암,3018896,삼다백호,3014927,별빛축제,,,API8_2
3102939,별빛최강,20200215,거,3016320,청마시대,3014927,별빛축제,,,API8_2
3103787,보라매,20210416,거,3017556,황해무적,3011323,천지세대,,,API8_2
3107320,보화,20230418,거,3015597,일대태수,3100603,-,,,API8_2
3103349,볼트여왕,20210602,암,3016994,태흥성,3015918,비오톱,,,API8_2
3104719,봄나래,20220526,거,3016994,태흥성,3102144,-,,,API8_2
3109207,봉개강자,20240325,거,3100316,-,3013443,겸비,,,API8_2
3107899,봉래산,20230530,거,3014739,설중매,3018111,광아의여걸,,,API8_2
3108166,봉성태양,20230320,거,3013695,황산벌,3017330,봉성미래,,,API8_2
3103695,봉천수,20210425,수,3017565,화룡특급,3009220,장올목마,,,API8_2
3101898,북문대로,20200420,거,3016320,청마시대,3016368,진가발휘,,,API8_2
3107556,불꽃강자,20230306,거,3018896,삼다백호,3019000,불빛여걸,,,API8_2
3103407,불꽃신사,20210527,거,3009296,푸른대왕,3012576,바다여행,,,API8_2
3107416,불꽃천하,20230331,거,3013465,개벽신화,3018993,제주불꽃,,,API8_2
3103948,불범,20210320,수,3011133,장백산,3016279,가을향기,,,API8_2
3017944,불빛최강,20170305,거,3012382,쾌속장타,3009534,백호화랑,,,API8_2
3107863,불야성,20230418,수,3018933,오라태양,3016929,불꽃여신,,,API8_2
3107887,불패기상,20230517,암,3018280,멋진기상,3016926,이대도강,,,API8_2
3107838,붉은노을,20230412,거,3014517,너울,3013763,광화문,,,API8_2
3109416,붉은진주,20240407,암,3101680,아자아자,3015318,신흥강국,,,API8_2
3107302,브라더스,20230313,수,3013465,개벽신화,3010283,미니비행,,,API8_2
3103595,블랙강자,20210507,거,3009526,백두장사,3007313,녹색도시,,,API8_2
3109226,블랙문,20240215,암,3101680,아자아자,3011858,등선나루,,,API8_2
3107434,블랙비어드,20230120,거,3100316,-,3011858,등선나루,,,API8_2
3107295,블랙타이거,20230408,암,3017693,아라신화,3017679,경성황후,,,API8_2
3108992,블루아이,20240517,암,3101680,아자아자,3018611,구미호,,,API8_2
3107876,블루칸,20230402,거,3015597,일대태수,3018279,비룡미인,,,API8_2
3102268,비궁,20200228,암,3100061,-,3015615,스페이스,,,API8_2
3101740,비래천마,20200426,거,3100327,-,3014749,행복한,,,API8_2
3102610,비룡신공,20200310,거,3014739,설중매,3014724,상록수,,,API8_2
3105245,비룡진주,20220317,암,3015597,일대태수,3018279,비룡미인,,,API8_2
3107418,비상대로,20230507,암,3018228,남북대로,3017914,참세상,,,API8_2
3101281,비상신호,20180609,암,3100032,-,3013636,대륙군왕,,,API8_2
3109222,비상신화,20240224,암,3018934,오라태풍,3016683,황이명성,,,API8_2
3107554,비상질주,20230313,암,3018896,삼다백호,3014328,달빛여신,,,API8_2
3109220,비상천하,20240207,거,3018934,오라태풍,3013338,회천맹주,,,API8_2
3107462,비상특급,20230202,암,3018896,삼다백호,3018594,금빛소리,,,API8_2
3108142,비상호,20230306,암,3100032,-,3017498,백록여걸,,,API8_2
3018749,비천도해,20180424,거,3009526,백두장사,3014423,가리사니,,,API8_2
3107888,빈체로,20230315,거,3009526,백두장사,3018318,역대명성,,,API8_2
3107319,빛나는순간,20230419,암,3017491,러너킹,3018912,산자수명,,,API8_2
3104711,빛나라공주,20220501,암,3018228,남북대로,3016332,천년공주,,,API8_2
3018810,빛의기사,20180318,거,3012382,쾌속장타,3009196,정성,,,API8_2
3102954,빛의영웅,20200406,거,3100032,-,3010274,임금바위,,,API8_2
3108991,빛한나,20240508,암,3100032,-,3018775,황금향,,,API8_2
3107834,사계절,20230424,암,3100527,-,3017385,용담여신,,,API8_2
3109370,사군자,20240304,암,3100316,-,3015578,우당거목,,,API8_2
3107615,사라호,20230402,암,3017894,신의용병,3101293,-,,,API8_2
3104122,사랑바람,20220430,수,3017491,러너킹,3016329,사랑가득,,,API8_2
3107614,사랑이,20230420,거,3018896,삼다백호,3016329,사랑가득,,,API8_2
3018494,사상최강,20180503,거,3009526,백두장사,3100938,-,,,API8_2
3108056,산록대장,20230529,거,3011133,장백산,3100522,-,,,API8_2
3109448,산록바람,20230307,거,3015391,존재감,3018925,로켓,,,API8_2
3107622,산록여걸,20230501,암,3102647,-,3100958,-,,,API8_2
3107439,산마루,20230311,암,3017491,러너킹,3014724,상록수,,,API8_2
3107552,산울림,20230305,암,3016994,태흥성,3018568,지장샘,,,API8_2
3102307,산호섬,20190428,거,3016475,빗고을,3016253,신비로,,,API8_2
3107444,삼다누리,20230315,수,3017565,화룡특급,3016819,대업달성,,,API8_2
3017140,삼다비행,20150324,거,3101043,-,3012509,현무여신,,,API8_2
3018916,삼다열풍,20190314,거,3100032,-,3012648,좋은올레,,,API8_2
3107856,삼다일등,20230611,암,3018896,삼다백호,3014322,일등열차,,,API8_2
3017983,삼다장군,20160319,거,3011321,전국비행,3011391,금반지,,,API8_2
3104292,삼다퀸,20220219,암,3100327,-,3100818,-,,,API8_2
3104318,삼다킹,20220209,거,3009526,백두장사,3015748,해와달,,,API8_2
3014265,삼다황제,20110408,수,3010278,천년의힘,3008947,황태자비,,,API8_2
3018471,삼황오제,20180404,거,3100327,-,3015211,천주,,,API8_2
3108180,상승가도,20230514,암,3009526,백두장사,3015688,명품태후,,,API8_2
3107409,새꿈,20230402,거,3009526,백두장사,3017189,꼭지점,,,API8_2
3018797,새로운태양,20180325,거,3009526,백두장사,3014178,저글링,,,API8_2
3109227,새벽강자,20240218,거,3017491,러너킹,3017023,새벽찬가,,,API8_2
3109121,새벽노을,20240326,수,3015223,제일용사,3016892,색달공주,,,API8_2
3014773,새벽바람,20111223,거,3009526,백두장사,3100803,-,,,API8_2
3107541,새벽전설,20230102,수,3009526,백두장사,3012491,모두의꿈,,,API8_2
3104700,새벽종소리,20220502,암,3015597,일대태수,3017844,세기낭자,,,API8_2
3104093,새벽질주,20220101,수,3009526,백두장사,3100803,-,,,API8_2
3103475,새벽천하,20210129,거,3100327,-,3012491,모두의꿈,,,API8_2
3107924,색달대로,20230319,거,3017491,러너킹,3016892,색달공주,,,API8_2
3018999,색달미소,20180518,암,3100061,-,3011579,세계건각,,,API8_2
3107905,색달신화,20230429,암,3016994,태흥성,3017114,자유천사,,,API8_2
3107334,색달울림,20230423,거,3017558,상가으뜸,3017327,중문여제,,,API8_2
3102372,색달최고,20200308,거,3007357,최고훈장,3016892,색달공주,,,API8_2
3107602,색달파워,20230322,거,3017491,러너킹,3102128,-,,,API8_2
3017623,생각대로,20160420,거,3009526,백두장사,3013441,녹원의전사,,,API8_2
3105273,서귀명성,20220520,수,3009296,푸른대왕,3013896,성읍명성,,,API8_2
3102101,서부검객,20200511,거,3016320,청마시대,3011906,제주중심,,,API8_2
3103639,서부대장,20210502,거,3102647,-,3100227,-,,,API8_2
3103961,서부두,20210317,거,3009526,백두장사,3017694,장고도,,,API8_2
3104582,서부명장,20220511,거,3015307,명가황제,3011830,단미,,,API8_2
3104604,서부아이콘,20220505,암,3017578,광해최고,3011342,동구밭,,,API8_2
3102427,서부전사,20200521,거,3009296,푸른대왕,3015912,막강여전사,,,API8_2
3107875,서부제패,20230429,암,3018228,남북대로,3009360,태왕황후,,,API8_2
3018194,서부평정,20170513,거,3100508,-,3100643,-,,,API8_2
3109221,서사로,20240312,수,3101680,아자아자,3018083,광명시대,,,API8_2
3103597,서산히어로,20210507,암,3015307,명가황제,3012631,한백여걸,,,API8_2
3105302,서우태양,20220315,거,3016475,빗고을,3009315,명령자,,,API8_2
3107314,서유기,20230410,수,3013465,개벽신화,3017988,금촌여걸,,,API8_2
3103771,서풍질주,20210418,암,3017565,화룡특급,3012245,열린소망,,,API8_2
3104091,석안유심,20220201,암,3100327,-,3011858,등선나루,,,API8_2
3018460,선덕공주,20180404,암,3100032,-,3014944,선덕여왕,,,API8_2
3103372,선봉대,20210302,거,3009296,푸른대왕,3007249,연화왕비,,,API8_2
3104220,선봉여명,20220328,암,3100327,-,3011093,선봉태후,,,API8_2
3108214,선봉왕자,20230428,수,3009526,백두장사,3015521,선봉전설,,,API8_2
3102485,선봉장사,20200327,거,3009296,푸른대왕,3015521,선봉전설,,,API8_2
3101746,설향,20190418,암,3100316,-,3012878,진목,,,API8_2
3018219,성공기원,20170215,거,3009526,백두장사,3014144,황해비호,,,API8_2
3107638,성공신화,20230505,암,3018896,삼다백호,3014551,황해신천,,,API8_2
3103869,성공여신,20210405,암,3012866,계림동자,3014144,황해비호,,,API8_2
3018748,성공제일,20180221,거,3009526,백두장사,3006378,성공일호,,,API8_2
3104307,성공펀치,20220401,거,3014974,터보킹,3017360,샛별신화,,,API8_2
3103469,성산돌풍,20210201,거,3013465,개벽신화,3015428,일급수,,,API8_2
3108193,성안로드,20230503,거,3017982,아라강자,3016459,장백행진,,,API8_2
3104219,성취,20220418,거,3016502,선양호,3014883,철의여신,,,API8_2
3104277,세계왕자,20220411,거,3100327,-,3012610,장타세계,,,API8_2
3018106,세계의전설,20170417,거,3011133,장백산,3012150,세계의보물,,,API8_2
3103453,세계자랑,20210212,거,3015307,명가황제,3012610,장타세계,,,API8_2
3107850,세기강타,20230430,거,3017491,러너킹,3017455,고색창연,,,API8_2
3107902,세기선물,20230521,거,3018933,오라태양,3016862,구시구중,,,API8_2
3109055,세기자랑,20240507,암,3019043,사무사,3017455,고색창연,,,API8_2
3109026,세기폭풍,20240331,암,3015597,일대태수,3016772,금강시대,,,API8_2
3103729,세련미,20210422,암,3100316,-,3014800,그래비티,,,API8_2
3104799,세모다,20220430,거,3015723,만점왕,3018372,웅진의꿈,,,API8_2
3107454,세븐,20230321,거,3100327,-,3011036,제주장타,,,API8_2
3107390,세븐언더,20230518,수,3017565,화룡특급,3016759,천마공주,,,API8_2
3018738,세종태양,20180518,거,3100061,-,3015259,우승독주,,,API8_2
3107511,센돌이,20230418,거,3017558,상가으뜸,3017067,흑룡보배,,,API8_2
3104308,소나기,20220401,암,3017565,화룡특급,3014603,돌풍,,,API8_2
3101983,소나타,20200104,거,3015875,꼬리별,3011228,하늘빛,,,API8_2
3104287,소록번개,20220326,암,3100527,-,3016373,소록바람,,,API8_2
3107612,소록열풍,20230421,암,3018896,삼다백호,3016373,소록바람,,,API8_2
3103949,소록태풍,20210320,암,3100327,-,3016373,소록바람,,,API8_2
3108671,소문그대로,20220329,암,3017558,상가으뜸,3017968,소문대로,,,API8_2
3103588,소왕산,20210508,암,3016994,태흥성,3015460,리키파워,,,API8_2
3102580,수라왕,20200407,거,3013695,황산벌,3011177,갈색빛,,,API8_2
3104324,수리수리,20220220,암,3015307,명가황제,3014235,적토마,,,API8_2
3104565,수방사,20220514,거,3009526,백두장사,3017470,봉성여왕,,,API8_2
3104680,수비,20220506,수,3016994,태흥성,3012622,칠성대,,,API8_2
3017464,수사대,20160319,거,3009526,백두장사,3100818,-,,,API8_2
3107354,수상비,20230425,거,3017069,대력왕,3008201,용병전사,,,API8_2
3108190,수월로드,20230506,거,3017982,아라강자,3011183,당산군주,,,API8_2
3101520,수월용사,20200405,거,3100316,-,3015211,천주,,,API8_2
3107502,수자기,20230504,거,3016994,태흥성,3013072,신일류,,,API8_2
3102513,수호초,20190227,거,3100327,-,3007249,연화왕비,,,API8_2
3107514,순광비,20230328,거,3018228,남북대로,3017374,애월무적,,,API8_2
3108458,순식간,20230412,암,3101445,리스펙,3017264,온새미로,,,API8_2
3104669,슈퍼노바,20220417,거,3015597,일대태수,3101318,-,,,API8_2
3102674,슈퍼대세,20200426,거,3100032,-,3017406,트리플퀸,,,API8_2
3102209,슈퍼러너,20200518,거,3016320,청마시대,3008037,얼음꽃,,,API8_2
3109130,슈퍼스타,20240325,수,3016475,빗고을,3014288,녹의사자,,,API8_2
3107831,슛돌이,20230519,거,3016994,태흥성,3100118,-,,,API8_2
3107877,스마트,20230413,거,3016320,청마시대,3015610,별무반,,,API8_2
3104108,스타덤,20220117,암,3014974,터보킹,3017559,천추태후,,,API8_2
3109011,스톰킹덤,20240309,수,3017578,광해최고,3101577,발라카스,,,API8_2
3105484,스트롱캣,20220509,거,3016994,태흥성,3013109,수은등불,,,API8_2
3103580,스트롱포스,20210509,거,3100061,-,3016904,스트롱걸,,,API8_2
3104144,슬기돌이,20220502,거,3017509,명문전설,3013241,미래여신,,,API8_2
3104654,승리행,20220617,암,3100327,-,3014695,성공,,,API8_2
3016543,승일교,20140716,거,3101043,-,3008201,용병전사,,,API8_2
3104239,승전가,20220401,거,3009526,백두장사,3014145,대찬걸음,,,API8_2
3109054,승필승,20240403,거,3101680,아자아자,3014255,멘토링,,,API8_2
3018729,시긴트,20180521,거,3009526,백두장사,3012652,행운시간,,,API8_2
3107853,시종일관,20230514,거,3017565,화룡특급,3018706,신샛별,,,API8_2
3107333,신광야,20230312,암,3009526,백두장사,3016987,한백보배,,,API8_2
3103590,신대륙,20190503,수,3011199,철마,3013908,별중별,,,API8_2
3018143,신속한,20170527,거,3100061,-,3100905,-,,,API8_2
3103413,신수,20210525,거,3009526,백두장사,3016554,런닝,,,API8_2
3108052,신안으뜸,20230428,수,3016502,선양호,3018607,게나제나,,,API8_2
3103807,신천여제,20210413,암,3014974,터보킹,3017360,샛별신화,,,API8_2
3104163,신천황후,20220216,암,3100327,-,3018247,신천제일,,,API8_2
3105317,신통방통,20220408,거,3018288,강한파도,3016709,세계으뜸,,,API8_2
3104247,신화여신,20220310,암,3015597,일대태수,3013891,송악여신,,,API8_2
3107487,신화왕자,20230406,거,3015597,일대태수,3013891,송악여신,,,API8_2
3107867,신흥대정,20230418,거,3018933,오라태양,3017653,신흥명성,,,API8_2
3105287,신흥신화,20220226,거,3100327,-,3012653,불멸의별,,,API8_2
3109164,실로암,20240521,거,3018373,아브람,3014178,저글링,,,API8_2
3104206,쌍용백호,20220314,수,3016502,선양호,3009534,백호화랑,,,API8_2
3017642,쌍용신화,20160216,거,3012382,쾌속장타,3008207,여걸작,,,API8_2
3107447,쌍용퀸,20230228,암,3018896,삼다백호,3009534,백호화랑,,,API8_2
3110031,쏘아라하트,20240404,수,3018896,삼다백호,3018036,해찬나래,,,API8_2
3104203,아고라,20220326,거,3017491,러너킹,3011035,한라세상,,,API8_2
