race_id,pool,combo,odds
20161009_3_3,연승식,9,1.4
20161009_3_3,연승식,11,1.8
20161009_3_3,단승식,11,3.9
20161009_3_3,복승식,9-11,5.6
20161009_3_3,복연승식,4-9,2.8
20161009_3_3,복연승식,4-11,2.9
20161009_3_3,복연승식,9-11,2.6
20161009_3_3,쌍승식,11-9,11.7
20161009_3_3,삼복승식,4-9-11,6.6
20161009_3_3,삼쌍승식,11-9-4,30.6
20161009_3_4,연승식,7,2.9
20161009_3_4,연승식,10,1.1
20161009_3_4,연승식,11,3.5
20161009_3_4,단승식,10,1.9
20161009_3_4,복승식,7-10,11.1
20161009_3_4,복연승식,7-10,4.3
20161009_3_4,복연승식,7-11,14.5
20161009_3_4,복연승식,10-11,3.9
20161009_3_4,쌍승식,10-7,13.8
20161009_3_4,삼복승식,7-10-11,27.5
20161009_3_4,삼쌍승식,10-7-11,81.4
20161009_3_5,연승식,4,1.5
20161009_3_5,연승식,1,1.1
20161009_3_5,연승식,2,2.2
20161009_3_5,단승식,1,1.2
20161009_3_5,복연승식,1-2,1.3
20161009_3_5,복연승식,1-4,1.2
20161009_3_5,쌍승식,1-4,2.3
20161009_3_5,복연승식,2-4,1.7
20161009_3_5,복승식,1-4,1.8
20161009_3_5,삼복승식,1-2-4,1.9
20161009_3_5,삼쌍승식,1-4-2,4
20161009_3_6,연승식,7,1.4
20161009_3_6,연승식,8,4.1
20161009_3_6,연승식,9,3
20161009_3_6,단승식,9,12.5
20161009_3_6,복승식,8-9,77.7
20161009_3_6,복연승식,7-8,8.1
20161009_3_6,복연승식,7-9,5.1
20161009_3_6,복연승식,8-9,23
20161009_3_6,쌍승식,9-8,174.9
20161009_3_6,삼복승식,7-8-9,63.8
20161009_3_6,삼쌍승식,9-8-7,738.6
20161022_2_1,연승식,6,1.3
20161022_2_1,연승식,9,1.2
20161022_2_1,연승식,10,2.7
20161022_2_1,단승식,6,3.4
20161022_2_1,복승식,6-10,19.9
20161022_2_1,복연승식,6-9,1.7
20161022_2_1,복연승식,6-10,5.6
20161022_2_1,복연승식,9-10,3.8
20161022_2_1,쌍승식,6-10,33.1
20161022_2_1,삼복승식,6-9-10,8.1
20161022_2_1,삼쌍승식,6-10-9,69.9
20161022_2_2,연승식,2,1.4
20161022_2_2,연승식,5,1
20161022_2_2,연승식,7,6.3
20161022_2_2,단승식,2,4.3
20161022_2_2,복승식,2-5,4.9
20161022_2_2,복연승식,2-5,2
20161022_2_2,복연승식,2-7,15
20161022_2_2,쌍승식,2-5,10.6
20161022_2_2,복연승식,5-7,12.1
20161022_2_2,삼복승식,2-5-7,37.3
20161022_2_2,삼쌍승식,2-5-7,223.6
20161022_2_3,연승식,3,1.5
20161022_2_3,연승식,9,1.1
20161022_2_3,연승식,10,2
20161022_2_3,단승식,3,3.9
20161022_2_3,복연승식,3-9,2.2
20161022_2_3,복연승식,3-10,3.9
20161022_2_3,복연승식,9-10,3.1
20161022_2_3,복승식,3-9,4.7
20161022_2_3,쌍승식,3-9,9.9
20161022_2_3,삼복승식,3-9-10,8.4
20161022_2_3,삼쌍승식,3-9-10,31.9
20161022_2_4,연승식,2,2
20161022_2_4,연승식,3,4.9
20161022_2_4,연승식,5,1.1
20161022_2_4,단승식,5,1.7
20161022_2_4,복승식,2-5,6.7
20161022_2_4,복연승식,2-3,20.7
20161022_2_4,복연승식,2-5,2.8
20161022_2_4,복연승식,3-5,6.4
20161022_2_4,쌍승식,5-2,8.4
20161022_2_4,삼복승식,2-3-5,33.9
20161022_2_4,삼쌍승식,5-2-3,92.8
20161022_2_6,연승식,4,1.2
20161022_2_6,연승식,2,2.8
20161022_2_6,연승식,8,3.1
20161022_2_6,단승식,2,13.6
20161022_2_6,복연승식,2-4,4.3
20161022_2_6,복연승식,2-8,17.7
20161022_2_6,복연승식,4-8,5.1
20161022_2_6,쌍승식,2-4,58.4
20161022_2_6,복승식,2-4,15.5
20161022_2_6,삼복승식,2-4-8,56.4
20161022_2_6,삼쌍승식,2-4-8,563.7
20161022_2_7,연승식,4,1.4
20161022_2_7,연승식,5,3.4
20161022_2_7,연승식,7,1.6
20161022_2_7,단승식,4,2.7
20161022_2_7,복승식,4-7,5.3
20161022_2_7,복연승식,4-5,5
20161022_2_7,복연승식,4-7,2.1
20161022_2_7,복연승식,5-7,6.8
20161022_2_7,쌍승식,4-7,8.6
20161022_2_7,삼복승식,4-5-7,12
20161022_2_7,삼쌍승식,4-7-5,32
20161022_2_8,연승식,1,3.1
20161022_2_8,연승식,6,1.2
20161022_2_8,연승식,8,1.6
20161022_2_8,단승식,1,10
20161022_2_8,복승식,1-6,10.9
20161022_2_8,복연승식,1-6,3.5
20161022_2_8,복연승식,1-8,5.9
20161022_2_8,복연승식,6-8,2.6
20161022_2_8,쌍승식,1-6,38
20161022_2_8,삼복승식,1-6-8,16.3
20161022_2_8,삼쌍승식,1-6-8,144
20161023_3_1,연승식,5,6.6
20161023_3_1,연승식,4,2.3
20161023_3_1,연승식,6,2
20161023_3_1,단승식,6,4.2
20161023_3_1,복연승식,4-5,8.2
20161023_3_1,복연승식,4-6,2.8
20161023_3_1,복연승식,5-6,9
20161023_3_1,쌍승식,6-5,61.6
20161023_3_1,복승식,5-6,39.9
20161023_3_1,삼복승식,4-5-6,27.2
20161023_3_1,삼쌍승식,6-5-4,260
20161023_3_2,연승식,4,7.1
20161023_3_2,연승식,3,2.8
20161023_3_2,연승식,5,2.6
20161023_3_2,단승식,3,8.9
20161023_3_2,복연승식,3-4,11.8
20161023_3_2,복승식,3-5,25.7
20161023_3_2,복연승식,3-5,4.6
20161023_3_2,복연승식,4-5,9
20161023_3_2,쌍승식,3-5,56.8
20161023_3_2,삼복승식,3-4-5,87
20161023_3_2,삼쌍승식,3-5-4,594.5
20161023_3_3,연승식,3,1.1
20161023_3_3,연승식,7,1.2
20161023_3_3,연승식,8,2.3
20161023_3_3,단승식,7,2.5
20161023_3_3,복연승식,3-7,1.6
20161023_3_3,복연승식,3-8,3.4
20161023_3_3,복연승식,7-8,3.2
20161023_3_3,쌍승식,7-3,5.4
20161023_3_3,복승식,3-7,2.5
20161023_3_3,삼복승식,3-7-8,5.9
20161023_3_3,삼쌍승식,7-3-8,18.8
20161023_3_4,연승식,4,1.7
20161023_3_4,연승식,3,5.9
20161023_3_4,연승식,8,5
20161023_3_4,단승식,3,34.2
20161023_3_4,복승식,3-4,78.8
20161023_3_4,쌍승식,3-4,287.2
20161023_3_4,복연승식,3-4,19.3
20161023_3_4,복연승식,3-8,52.7
20161023_3_4,복연승식,4-8,18.7
20161023_3_4,삼복승식,3-4-8,586.1
20161023_3_4,삼쌍승식,3-4-8,3384.6
20161023_3_5,연승식,2,1.6
20161023_3_5,연승식,4,2.1
20161023_3_5,연승식,9,1.4
20161023_3_5,단승식,2,4.5
20161023_3_5,복승식,2-9,6.8
20161023_3_5,복연승식,2-4,4.7
20161023_3_5,복연승식,2-9,2.6
20161023_3_5,쌍승식,2-9,13
20161023_3_5,복연승식,4-9,3.8
20161023_3_5,삼복승식,2-4-9,10.6
20161023_3_5,삼쌍승식,2-9-4,53.9
20161023_3_6,연승식,8,2.5
20161023_3_6,연승식,10,1.1
20161023_3_6,연승식,11,2.2
20161023_3_6,단승식,11,7
20161023_3_6,복연승식,8-10,3.1
20161023_3_6,복연승식,8-11,10.3
20161023_3_6,복연승식,10-11,3
20161023_3_6,복승식,10-11,6.1
20161023_3_6,쌍승식,11-10,17
20161023_3_6,삼복승식,8-10-11,16.7
20161023_3_6,삼쌍승식,11-10-8,146.2
20161029_2_1,연승식,4,2.1
20161029_2_1,연승식,3,1.4
20161029_2_1,연승식,6,1.7
20161029_2_1,단승식,3,2.2
20161029_2_1,복승식,3-4,5.2
20161029_2_1,쌍승식,3-4,7.9
20161029_2_1,복연승식,3-4,1.9
20161029_2_1,복연승식,3-6,7.9
20161029_2_1,복연승식,4-6,15.1
20161029_2_1,삼복승식,3-4-6,26.2
20161029_2_1,삼쌍승식,3-4-6,83.3
20161029_2_2,연승식,4,3.1
20161029_2_2,연승식,5,1
20161029_2_2,연승식,10,1.8
20161029_2_2,단승식,5,1.1
20161029_2_2,복연승식,4-5,3
20161029_2_2,복연승식,4-10,10
20161029_2_2,복연승식,5-10,2.5
20161029_2_2,복승식,5-10,4.1
20161029_2_2,쌍승식,5-10,4.8
20161029_2_2,삼복승식,4-5-10,9.9
20161029_2_2,삼쌍승식,5-10-4,20.3
20161029_2_3,연승식,7,1.2
20161029_2_3,연승식,9,2.5
20161029_2_3,연승식,10,2.2
20161029_2_3,단승식,7,3.3
20161029_2_3,복승식,7-9,16.8
20161029_2_3,복연승식,7-9,4.2
20161029_2_3,복연승식,7-10,3.3
20161029_2_3,복연승식,9-10,9.7
20161029_2_3,쌍승식,7-9,24.6
20161029_2_3,삼복승식,7-9-10,27.3
20161029_2_3,삼쌍승식,7-9-10,72.7
20161029_2_4,연승식,1,1.5
20161029_2_4,연승식,3,2.1
20161029_2_4,연승식,6,1.6
20161029_2_4,단승식,6,4.5
20161029_2_4,복승식,3-6,17.6
20161029_2_4,복연승식,1-3,6.8
20161029_2_4,복연승식,1-6,3.2
20161029_2_4,복연승식,3-6,5
20161029_2_4,쌍승식,6-3,29.7
20161029_2_4,삼복승식,1-3-6,22.8
20161029_2_4,삼쌍승식,6-3-1,126.9
20161029_2_5,연승식,4,1.5
20161029_2_5,연승식,5,1.4
20161029_2_5,연승식,6,3.1
20161029_2_5,단승식,5,2.9
20161029_2_5,복연승식,4-5,1.6
20161029_2_5,복연승식,4-6,6.8
20161029_2_5,복연승식,5-6,5.4
20161029_2_5,복승식,4-5,2.9
20161029_2_5,쌍승식,5-4,5.3
20161029_2_5,삼복승식,4-5-6,12.9
20161029_2_5,삼쌍승식,5-4-6,44.3
20161029_2_6,연승식,1,1.9
20161029_2_6,연승식,3,1.1
20161029_2_6,연승식,7,2.2
20161029_2_6,단승식,3,2.2
20161029_2_6,복승식,3-7,7.9
20161029_2_6,복연승식,1-3,2.6
20161029_2_6,복연승식,1-7,6.6
20161029_2_6,복연승식,3-7,3.2
20161029_2_6,쌍승식,3-7,11.5
20161029_2_6,삼복승식,1-3-7,13.9
20161029_2_6,삼쌍승식,3-7-1,51
20161029_2_7,연승식,4,1.6
20161029_2_7,연승식,8,2.2
20161029_2_7,연승식,10,13
20161029_2_7,단승식,4,4.3
20161029_2_7,복승식,4-8,16.9
20161029_2_7,복연승식,4-8,4.9
20161029_2_7,복연승식,4-10,38.9
20161029_2_7,복연승식,8-10,56.7
20161029_2_7,쌍승식,4-8,25.4
20161029_2_7,삼복승식,4-8-10,339.8
20161029_2_7,삼쌍승식,4-8-10,1125.2
20161029_2_8,연승식,4,3.1
20161029_2_8,연승식,2,2.9
20161029_2_8,연승식,10,1.8
20161029_2_8,단승식,2,8.1
20161029_2_8,복승식,2-10,16.1
20161029_2_8,복연승식,2-4,17.7
20161029_2_8,복연승식,2-10,6.8
20161029_2_8,복연승식,4-10,8.4
20161029_2_8,쌍승식,2-10,38.1
20161029_2_8,삼복승식,2-4-10,103.1
20161029_2_8,삼쌍승식,2-10-4,601.9
20161030_3_1,연승식,5,2.8
20161030_3_1,연승식,7,2.1
20161030_3_1,연승식,9,4.3
20161030_3_1,단승식,7,7.5
20161030_3_1,복승식,7-9,59.8
20161030_3_1,복연승식,5-7,8.9
20161030_3_1,복연승식,5-9,22.7
20161030_3_1,복연승식,7-9,15.8
20161030_3_1,쌍승식,7-9,131.1
20161030_3_1,삼복승식,5-7-9,165.6
20161030_3_1,삼쌍승식,7-9-5,1271.6
20161030_3_2,연승식,5,1.6
20161030_3_2,연승식,6,1.2
20161030_3_2,연승식,11,1.3
20161030_3_2,단승식,5,4.8
20161030_3_2,복연승식,5-6,2
20161030_3_2,복승식,5-11,5.5
20161030_3_2,복연승식,5-11,2.3
20161030_3_2,복연승식,6-11,1.6
20161030_3_2,쌍승식,5-11,11.7
20161030_3_2,삼복승식,5-6-11,3
20161030_3_2,삼쌍승식,5-11-6,26.1
20161030_3_3,연승식,1,3.1
20161030_3_3,연승식,2,1.6
20161030_3_3,연승식,7,1.4
20161030_3_3,단승식,2,4.6
20161030_3_3,복연승식,1-2,6.4
20161030_3_3,복연승식,1-7,7
20161030_3_3,복연승식,2-7,2.5
20161030_3_3,복승식,2-7,6.6
20161030_3_3,쌍승식,2-7,14.5
20161030_3_3,삼복승식,1-2-7,16.9
20161030_3_3,삼쌍승식,2-7-1,89.6
20161030_3_4,연승식,3,1.4
20161030_3_4,연승식,5,2.2
20161030_3_4,연승식,8,1.4
20161030_3_4,단승식,3,2.9
20161030_3_4,복연승식,3-5,4.4
20161030_3_4,복연승식,3-8,2
20161030_3_4,복승식,3-5,10.4
20161030_3_4,복연승식,5-8,4.3
20161030_3_4,쌍승식,3-5,14.8
20161030_3_4,삼복승식,3-5-8,8.1
20161030_3_4,삼쌍승식,3-5-8,38.2
20161030_3_5,연승식,2,1.1
20161030_3_5,연승식,11,4.4
20161030_3_5,연승식,12,17.1
20161030_3_5,단승식,2,1.2
20161030_3_5,복승식,2-11,12.4
20161030_3_5,복연승식,2-11,5
20161030_3_5,복연승식,2-12,26.3
20161030_3_5,쌍승식,2-11,14
20161030_3_5,복연승식,11-12,114.6
20161030_3_5,삼복승식,2-11-12,244.7
20161030_3_5,삼쌍승식,2-11-12,582.8
20161030_3_6,연승식,4,2.7
20161030_3_6,연승식,2,1.3
20161030_3_6,연승식,7,1.6
20161030_3_6,단승식,2,3.3
20161030_3_6,복승식,2-7,5.1
20161030_3_6,쌍승식,2-7,9.7
20161030_3_6,복연승식,2-4,4.9
20161030_3_6,복연승식,2-7,2.3
20161030_3_6,복연승식,4-7,7.2
20161030_3_6,삼복승식,2-4-7,14.6
20161030_3_6,삼쌍승식,2-7-4,61
20161105_1_1,연승식,2,7.7
20161105_1_1,연승식,6,1.3
20161105_1_1,연승식,7,2.6
20161105_1_1,단승식,7,9.6
20161105_1_1,복승식,2-7,104.3
20161105_1_1,복연승식,2-6,12.8
20161105_1_1,복연승식,2-7,27.1
20161105_1_1,쌍승식,7-2,141.7
20161105_1_1,복연승식,6-7,5.6
20161105_1_1,삼복승식,2-6-7,108.5
20161105_1_1,삼쌍승식,7-2-6,729.5
20161105_1_2,연승식,2,1.1
20161105_1_2,연승식,4,1.1
20161105_1_2,연승식,5,1.5
20161105_1_2,단승식,4,1.2
20161105_1_2,복승식,4-5,4.8
20161105_1_2,복연승식,2-4,1.2
20161105_1_2,쌍승식,4-5,5.6
20161105_1_2,복연승식,2-5,2
20161105_1_2,복연승식,4-5,1.7
20161105_1_2,삼복승식,2-4-5,2.2
20161105_1_2,삼쌍승식,4-5-2,9.3
20161105_1_3,연승식,2,1
20161105_1_3,연승식,3,3.2
20161105_1_3,연승식,10,2.1
20161105_1_3,단승식,2,1.9
20161105_1_3,복승식,2-10,5.9
20161105_1_3,복연승식,2-3,3
20161105_1_3,쌍승식,2-10,8.1
20161105_1_3,복연승식,2-10,2.5
20161105_1_3,복연승식,3-10,9.9
20161105_1_3,삼복승식,2-3-10,14.6
20161105_1_3,삼쌍승식,2-10-3,35.8
20161105_1_4,연승식,2,1.9
20161105_1_4,연승식,3,1.9
20161105_1_4,연승식,8,1.3
20161105_1_4,단승식,8,2.8
20161105_1_4,복승식,2-8,6
20161105_1_4,복연승식,2-3,4.1
20161105_1_4,복연승식,2-8,2.7
20161105_1_4,복연승식,3-8,3.8
20161105_1_4,쌍승식,8-2,11.4
20161105_1_4,삼복승식,2-3-8,10.7
20161105_1_4,삼쌍승식,8-2-3,40.9
20161105_1_5,연승식,2,1.7
20161105_1_5,연승식,6,1.8
20161105_1_5,연승식,9,2.6
20161105_1_5,단승식,2,3.5
20161105_1_5,복승식,2-6,11.2
20161105_1_5,복연승식,2-6,4.2
20161105_1_5,복연승식,2-9,8.1
20161105_1_5,복연승식,6-9,7.8
20161105_1_5,쌍승식,2-6,21.9
20161105_1_5,삼복승식,2-6-9,43.7
20161105_1_5,삼쌍승식,2-6-9,163.4
20161105_1_6,연승식,3,3.5
20161105_1_6,연승식,6,4.7
20161105_1_6,연승식,8,5.9
20161105_1_6,단승식,3,15.9
20161105_1_6,복승식,3-8,218.9
20161105_1_6,쌍승식,3-8,403.1
20161105_1_6,복연승식,3-6,21.8
20161105_1_6,복연승식,3-8,55.1
20161105_1_6,복연승식,6-8,40
20161105_1_6,삼복승식,3-6-8,841.3
20161105_1_6,삼쌍승식,3-8-6,6721.8
20161105_1_7,연승식,4,14.9
20161105_1_7,연승식,7,2.1
20161105_1_7,연승식,9,3.3
20161105_1_7,단승식,7,9.9
20161105_1_7,복승식,4-7,370.6
20161105_1_7,복연승식,4-7,58.1
20161105_1_7,복연승식,4-9,84.1
20161105_1_7,복연승식,7-9,9.9
20161105_1_7,쌍승식,7-4,670.8
20161105_1_7,삼복승식,4-7-9,723.8
20161105_1_7,삼쌍승식,7-4-9,3905.7
20161105_1_8,연승식,1,10.9
20161105_1_8,연승식,11,1.3
20161105_1_8,연승식,12,1.6
20161105_1_8,단승식,11,3.5
20161105_1_8,복승식,1-11,166.3
20161105_1_8,복연승식,1-11,32.6
20161105_1_8,복연승식,1-12,23.7
20161105_1_8,쌍승식,11-1,299.3
20161105_1_8,복연승식,11-12,2.1
20161105_1_8,삼복승식,1-11-12,132
20161105_1_8,삼쌍승식,11-1-12,1109.2
20161105_1_9,연승식,5,3.8
20161105_1_9,연승식,8,2.2
20161105_1_9,연승식,9,2.8
20161105_1_9,단승식,9,9.6
20161105_1_9,복승식,8-9,38.9
20161105_1_9,복연승식,5-8,27.3
20161105_1_9,복연승식,5-9,18.1
20161105_1_9,복연승식,8-9,10.4
20161105_1_9,쌍승식,9-8,87.2
20161105_1_9,삼복승식,5-8-9,198.4
20161105_1_9,삼쌍승식,9-8-5,1004.7
20161105_1_10,연승식,4,1.4
20161105_1_10,연승식,9,1.4
20161105_1_10,연승식,10,2.4
20161105_1_10,단승식,4,3
20161105_1_10,복승식,4-10,12.6
20161105_1_10,쌍승식,4-10,19
20161105_1_10,복연승식,4-9,1.8
20161105_1_10,복연승식,4-10,4.4
20161105_1_10,복연승식,9-10,4.5
20161105_1_10,삼복승식,4-9-10,7.8
20161105_1_10,삼쌍승식,4-10-9,61.9
20161105_1_11,연승식,2,1.6
20161105_1_11,연승식,9,3.8
20161105_1_11,연승식,10,2.2
20161105_1_11,단승식,10,7.4
20161105_1_11,복승식,2-10,11.5
20161105_1_11,복연승식,2-9,11.5
20161105_1_11,복연승식,2-10,5.6
20161105_1_11,복연승식,9-10,9
20161105_1_11,쌍승식,10-2,30.7
20161105_1_11,삼복승식,2-9-10,62.2
20161105_1_11,삼쌍승식,10-2-9,407.4
20161105_1_12,연승식,2,2.6
20161105_1_12,연승식,3,2.4
20161105_1_12,연승식,9,3.6
20161105_1_12,단승식,3,6.7
20161105_1_12,복연승식,2-3,10.4
20161105_1_12,복연승식,2-9,13.7
20161105_1_12,쌍승식,3-9,79.2
20161105_1_12,복승식,3-9,38.1
20161105_1_12,복연승식,3-9,11
20161105_1_12,삼복승식,2-3-9,137
20161105_1_12,삼쌍승식,3-9-2,799.4
20161105_2_1,연승식,4,1
20161105_2_1,연승식,8,4
20161105_2_1,연승식,10,2.6
20161105_2_1,단승식,8,68.4
20161105_2_1,복연승식,4-8,8.2
20161105_2_1,복연승식,4-10,2.9
20161105_2_1,복연승식,8-10,31.1
20161105_2_1,복승식,8-10,190.9
20161105_2_1,쌍승식,8-10,683.8
20161105_2_1,삼복승식,4-8-10,70
20161105_2_1,삼쌍승식,8-10-4,2239.8
20161105_2_2,연승식,2,1.1
20161105_2_2,연승식,3,1.5
20161105_2_2,연승식,6,1.2
20161105_2_2,단승식,6,2.1
20161105_2_2,복연승식,2-3,2.4
20161105_2_2,복연승식,2-6,1.4
20161105_2_2,복연승식,3-6,2.1
20161105_2_2,복승식,3-6,6.2
20161105_2_2,쌍승식,6-3,8.5
20161105_2_2,삼복승식,2-3-6,2.9
20161105_2_2,삼쌍승식,6-3-2,15.2
20161105_2_3,연승식,4,1.3
20161105_2_3,연승식,2,3.3
20161105_2_3,연승식,3,5.1
20161105_2_3,단승식,3,29.1
20161105_2_3,복승식,3-4,21.8
20161105_2_3,복연승식,2-3,14.2
20161105_2_3,복연승식,2-4,3.6
20161105_2_3,복연승식,3-4,5.8
20161105_2_3,쌍승식,3-4,88.9
20161105_2_3,삼복승식,2-3-4,37.5
20161105_2_3,삼쌍승식,3-4-2,600.3
20161105_2_4,연승식,6,1.3
20161105_2_4,연승식,8,6.4
20161105_2_4,연승식,9,1.4
20161105_2_4,단승식,6,3.6
20161105_2_4,복승식,6-8,24.1
20161105_2_4,복연승식,6-8,10.5
20161105_2_4,복연승식,6-9,2.7
20161105_2_4,복연승식,8-9,10.1
20161105_2_4,쌍승식,6-8,37
20161105_2_4,삼복승식,6-8-9,22.5
20161105_2_4,삼쌍승식,6-8-9,137.2
20161105_2_5,연승식,4,1.5
20161105_2_5,연승식,6,1.6
20161105_2_5,연승식,7,3.4
20161105_2_5,단승식,6,3
20161105_2_5,복승식,4-6,4.2
20161105_2_5,복연승식,4-6,2.1
20161105_2_5,복연승식,4-7,7.9
20161105_2_5,쌍승식,6-4,6.6
20161105_2_5,복연승식,6-7,7.2
20161105_2_5,삼복승식,4-6-7,14.6
20161105_2_5,삼쌍승식,6-4-7,55.4
20161105_2_6,연승식,4,3.8
20161105_2_6,연승식,6,1.6
20161105_2_6,연승식,10,1.2
20161105_2_6,단승식,10,2.8
20161105_2_6,복승식,6-10,4.3
20161105_2_6,복연승식,4-6,6.3
20161105_2_6,복연승식,4-10,5.4
20161105_2_6,복연승식,6-10,2.2
20161105_2_6,쌍승식,10-6,7.5
20161105_2_6,삼복승식,4-6-10,12.3
20161105_2_6,삼쌍승식,10-6-4,46.6
20161105_2_7,연승식,4,2.5
20161105_2_7,연승식,2,1.5
20161105_2_7,연승식,6,1
20161105_2_7,단승식,2,3.9
20161105_2_7,복승식,2-6,2.7
20161105_2_7,쌍승식,2-6,9.1
20161105_2_7,복연승식,2-4,6
20161105_2_7,복연승식,2-6,1.7
20161105_2_7,복연승식,4-6,3.3
20161105_2_7,삼복승식,2-4-6,8.1
20161105_2_7,삼쌍승식,2-6-4,66.8
20161105_2_8,연승식,1,3.1
20161105_2_8,연승식,4,1
20161105_2_8,연승식,8,2.3
20161105_2_8,단승식,1,2.7
20161105_2_8,복승식,1-4,4.4
20161105_2_8,복연승식,1-4,1.9
20161105_2_8,복연승식,1-8,3.2
20161105_2_8,복연승식,4-8,2
20161105_2_8,쌍승식,1-4,8.7
20161105_2_8,삼복승식,1-4-8,3.8
20161105_2_8,삼쌍승식,1-4-8,14.3
20161105_2_9,연승식,1,1
20161105_2_9,연승식,5,2.6
20161105_2_9,연승식,8,4.2
20161105_2_9,단승식,1,1.2
20161105_2_9,복승식,1-8,5.7
20161105_2_9,복연승식,1-5,4.4
20161105_2_9,복연승식,1-8,3.5
20161105_2_9,복연승식,5-8,8
20161105_2_9,쌍승식,1-8,6.5
20161105_2_9,삼복승식,1-5-8,15.6
20161105_2_9,삼쌍승식,1-8-5,31
20161119_2_2,연승식,2,1.7
20161119_2_2,연승식,3,3.7
20161119_2_2,연승식,9,1
20161119_2_2,단승식,2,4.3
20161119_2_2,복연승식,2-3,7
20161119_2_2,복연승식,2-9,1.5
20161119_2_2,복연승식,3-9,4.2
20161119_2_2,쌍승식,2-9,8.2
20161119_2_2,복승식,2-9,2
20161119_2_2,삼복승식,2-3-9,13.1
20161119_2_2,삼쌍승식,2-9-3,93.9
20161119_2_3,연승식,4,1
20161119_2_3,연승식,1,2.4
20161119_2_3,연승식,2,2.2
20161119_2_3,단승식,4,1.4
20161119_2_3,복승식,1-4,3.7
20161119_2_3,복연승식,1-2,5.3
20161119_2_3,복연승식,1-4,2
20161119_2_3,복연승식,2-4,2.5
20161119_2_3,쌍승식,4-1,4.6
20161119_2_3,삼복승식,1-2-4,7.3
20161119_2_3,삼쌍승식,4-1-2,15
20161119_2_4,연승식,4,2.4
20161119_2_4,연승식,5,3.6
20161119_2_4,연승식,8,5.6
20161119_2_4,단승식,5,17.2
20161119_2_4,복승식,4-5,48.7
20161119_2_4,복연승식,4-5,13.6
20161119_2_4,쌍승식,5-4,121.2
20161119_2_4,복연승식,4-8,26.5
20161119_2_4,복연승식,5-8,43.5
20161119_2_4,삼복승식,4-5-8,346.7
20161119_2_4,삼쌍승식,5-4-8,2360.5
20161119_2_5,연승식,3,1.7
20161119_2_5,연승식,5,1.4
20161119_2_5,연승식,7,1.1
20161119_2_5,단승식,5,6.4
20161119_2_5,복연승식,3-5,3.2
20161119_2_5,복연승식,3-7,1.4
20161119_2_5,복승식,5-7,4.3
20161119_2_5,복연승식,5-7,1.9
20161119_2_5,쌍승식,5-7,11.2
20161119_2_5,삼복승식,3-5-7,3.5
20161119_2_5,삼쌍승식,5-7-3,29.5
20161119_2_6,연승식,3,1.5
20161119_2_6,연승식,5,1.8
20161119_2_6,연승식,8,2.4
20161119_2_6,단승식,3,4
20161119_2_6,복승식,3-5,10.5
20161119_2_6,복연승식,3-5,4.3
20161119_2_6,복연승식,3-8,4.9
20161119_2_6,복연승식,5-8,7.1
20161119_2_6,쌍승식,3-5,21.6
20161119_2_6,삼복승식,3-5-8,22
20161119_2_6,삼쌍승식,3-5-8,94.5
20161119_2_7,연승식,3,1.8
20161119_2_7,연승식,7,2.5
20161119_2_7,연승식,8,1.3
20161119_2_7,단승식,8,2.3
20161119_2_7,복승식,3-8,6.6
20161119_2_7,복연승식,3-7,9.8
20161119_2_7,복연승식,3-8,2.5
20161119_2_7,복연승식,7-8,3.8
20161119_2_7,쌍승식,8-3,9.5
20161119_2_7,삼복승식,3-7-8,16
20161119_2_7,삼쌍승식,8-3-7,52.4
20161119_2_8,연승식,5,1.6
20161119_2_8,연승식,6,1.2
20161119_2_8,연승식,8,1.4
20161119_2_8,단승식,5,6.2
20161119_2_8,복연승식,5-6,5.2
20161119_2_8,복연승식,5-8,1.8
20161119_2_8,복연승식,6-8,1
20161119_2_8,복승식,5-6,9.3
20161119_2_8,쌍승식,5-6,15.4
20161119_2_8,삼복승식,5-6-8,3.6
20161119_2_8,삼쌍승식,5-6-8,39.8
20161119_2_9,연승식,1,1.1
20161119_2_9,연승식,3,1.5
20161119_2_9,연승식,4,8.4
20161119_2_9,단승식,1,5.6
20161119_2_9,복승식,1-4,36.2
20161119_2_9,복연승식,1-3,2
20161119_2_9,복연승식,1-4,8.3
20161119_2_9,복연승식,3-4,12.2
20161119_2_9,쌍승식,1-4,75.3
20161119_2_9,삼복승식,1-3-4,33.5
