type,name,module,path,hash
"md","INLINE-TESTING-GUIDE","wds","wds/workflows/wds-5-agentic-development/data/guides/INLINE-TESTING-GUIDE.md","bc5001a82c6ad66368fd6f432673afff9b75d00654c462dd35a1af71aa0ca2c0"
"md","inspiration-analysis","wds","wds/data/agent-guides/saga/inspiration-analysis.md","a23f65059825f6448f508aecae6be9d68e7e960a03bdff28769aa8c77fc020fd"
"md","inspiration-analysis.template","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/inspiration-analysis.template.md","ef68be6a15544b444d7bda7ab11625e665aa53f365c46fafb8569b333424cf57"
"md","inspiration-analysis.template","wds","wds/workflows/wds-1-project-brief/templates/inspiration-analysis.template.md","ef68be6a15544b444d7bda7ab11625e665aa53f365c46fafb8569b333424cf57"
"md","isometric","wds","wds/workflows/wds-6-asset-generation/data/styles/content-styles/isometric.md","bf1e93d6ff38281128777f2c828c97894a7ab64d686cf07deb6e1e3973868176"
"md","issue-templates","wds","wds/workflows/wds-5-agentic-development/data/issue-templates.md","781673530b702b694dae3a71f276e585326b86f4eff64c883f568658a04c7f61"
"md","kaizen-iteration-guide","wds","wds/workflows/wds-8-product-evolution/data/kaizen-iteration-guide.md","83793aefe79a13f9360255c891118fcc8964a431c6162d0deb643b0f2a96d304"
"md","kaizen-principles","wds","wds/workflows/wds-8-product-evolution/data/kaizen-principles.md","88722332fc3409ef0f6138c22f951a954eee81c95183bb1ae8bf8aa46ea47bf6"
"md","key-insights-structure","wds","wds/workflows/wds-2-trigger-mapping/data/key-insights-structure.md","340f0068fcea039fc04b99ee0322a382536d2534de830cbe14ac4d0d72f3267b"
"md","lightweight-page-template","wds","wds/workflows/wds-4-ux-design/data/page-creation-flows/lightweight-page-template.md","c22b2a3a9657ca03900a53f389325930c8e5e32f1966515186a5e2d445a9b898"
"md","line-art","wds","wds/workflows/wds-6-asset-generation/data/styles/content-styles/line-art.md","b17b6fafdd60c188e03c2671f138df296ac08c1894485097d0d217d66b95bc72"
"md","link","wds","wds/workflows/wds-4-ux-design/data/object-types/templates/link.md","07c88cc7f0b080eb824d521ce1645a7de48790582499dcd0ca7e6c378a8ce51e"
"md","mcp-server-integration","wds","wds/workflows/wds-6-asset-generation/data/mcp-server-integration.md","6ddc9d852ef289bdc22742bb891eeae68de6812d8474c82e06951f50b4f0aeae"
"md","mermaid-formatting-guide","wds","wds/workflows/wds-2-trigger-mapping/data/mermaid-formatting-guide.md","280607347758c280e1cae1469b3fd89063122f387d15fb9948b0c6484108b37d"
"md","meta-content-guide","wds","wds/data/agent-guides/freya/meta-content-guide.md","bfa22422ec53cb8be29be88df236f86f562254b1486e7644ce1ce6bfa02b9578"
"md","meta-content.instructions","wds","wds/workflows/wds-4-ux-design/templates/instructions/meta-content.instructions.md","7cffed6e10df1d55bf328c3bf35362fc7700c95768e10d2bd7fd944d0909419b"
"md","mimir-agents-overview","wds","wds/data/presentations/mimir-agents-overview.md","ab309d46ccfc3364c8cda6d606dce39ac4a7edd2739ee7eb24fd798bc6f2b921"
"md","mimir-tone-setting","wds","wds/data/presentations/mimir-tone-setting.md","7995a6dc65d3472968b37c9395def3a1eb7c8125aaa04545f416267357446bb1"
"md","minimal","wds","wds/workflows/wds-6-asset-generation/data/styles/design-styles/minimal.md","05b7d2e0c274ea160fd36abbdbdf0d45f91a0386f9e99a1732e6974c7efbf400"
"md","monitoring-guide","wds","wds/workflows/wds-8-product-evolution/data/monitoring-guide.md","0b6a7f9336e148b361a1dcaef6259d6ad9125bfc7f193011dd523a4fd48f5380"
"md","monitoring-templates","wds","wds/workflows/wds-8-product-evolution/data/monitoring-templates.md","460c1c75af12867d0f7136d455abdda6454a6587efb39efb867d46fdc2ee73ad"
"md","naming-conventions","wds","wds/data/design-system/naming-conventions.md","192bcaaec39ed791a0e4694427ac9c4bdcf0f41128fcff8169f352497a15124a"
"md","NANO-BANANA-PROMPT-GUIDE","wds","wds/workflows/wds-4-ux-design/data/guides/NANO-BANANA-PROMPT-GUIDE.md","43b06a773f1ee7710306b37a610edea4bec1af2d2ec75ace20903b86359f5980"
"md","object-router","wds","wds/workflows/wds-4-ux-design/data/object-types/object-router.md","e04353ff96c4054169b64cfc842c51f4e9b8ecd0dc180a048692119bbbadfa4c"
"md","open-questions.instructions","wds","wds/workflows/wds-4-ux-design/templates/instructions/open-questions.instructions.md","f6e9c6c71064313fad03f93cd6b7b60aa1a26534e3c8168d0875358e2087aa63"
"md","organic","wds","wds/workflows/wds-6-asset-generation/data/styles/design-styles/organic.md","ac16179226b9419980c22d797e69a9989ec1663ac2f10ceb2055392c83e9d3bf"
"md","page-init-lightweight","wds","wds/workflows/wds-4-ux-design/data/page-creation-flows/page-init-lightweight.md","c986a50ac941d59a3d56a3f1fb196f6ee7187f7f894c42f0d65aa403fa92abef"
"md","page-process-templates","wds","wds/workflows/wds-4-ux-design/data/page-creation-flows/page-process-templates.md","73e97580263bdc45d9014dde89b49edff69f8c5bbb29972951fb34b0447120d6"
"md","page-specification-workflow","wds","wds/workflows/wds-4-ux-design/data/modular-architecture/02-workflows/page-specification-workflow.md","68aa17f7929c1f9c1216c7fc97a6cef05f448fb3e7b861f321e98b6bee01b793"
"md","page-specification.template","wds","wds/workflows/wds-0-project-setup/resources/wds-4-ux-design/templates/page-specification.template.md","726698525fd7eaba3672f0827d8bd11231742b44a3cd60ef2082e631244d3fc7"
"md","page-specification.template","wds","wds/workflows/wds-4-ux-design/templates/page-specification.template.md","726698525fd7eaba3672f0827d8bd11231742b44a3cd60ef2082e631244d3fc7"
"md","pencil-sketch","wds","wds/workflows/wds-6-asset-generation/data/styles/content-styles/pencil-sketch.md","04b1655338765e46bd80cef985df9f815cec02d9b9b24eef139032909c6856d4"
"md","persona-document.template","wds","wds/workflows/wds-0-project-setup/resources/wds-2-trigger-mapping/templates/persona-document.template.md","8a7e3ee65b9363786b654d5d0c71d3bc98fff4373c3f2582c979a84cd4d12e65"
"md","persona-document.template","wds","wds/workflows/wds-2-trigger-mapping/templates/persona-document.template.md","8a7e3ee65b9363786b654d5d0c71d3bc98fff4373c3f2582c979a84cd4d12e65"
"md","photorealistic","wds","wds/workflows/wds-6-asset-generation/data/styles/content-styles/photorealistic.md","1204091ef4e40b06a1ba0a110061eb9ecffe2af6f16eb00f2e6898291ccd9665"
"md","pitch.template","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/pitch.template.md","aa58bf4d2a116a4f10620bdacaabc09db1a1b152d44b4ab211dcba7ba5cc08f2"
"md","pitch.template","wds","wds/workflows/wds-1-project-brief/templates/pitch.template.md","aa58bf4d2a116a4f10620bdacaabc09db1a1b152d44b4ab211dcba7ba5cc08f2"
"md","placeholder-templates","wds","wds/workflows/wds-4-ux-design/data/page-creation-flows/placeholder-templates.md","0848ceb30a4082a26e2820202def4d22e6c533f353c568465553833114a885cd"
"md","platform-requirements.template","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/platform-requirements.template.md","39f4813bbb2c7751197b8ae75fa041c2a0afde75b86f5cb674aae9eecedfc160"
"md","platform-requirements.template","wds","wds/workflows/wds-1-project-brief/templates/platform-requirements.template.md","39f4813bbb2c7751197b8ae75fa041c2a0afde75b86f5cb674aae9eecedfc160"
"md","playful","wds","wds/workflows/wds-6-asset-generation/data/styles/design-styles/playful.md","2efbc4844edae0c1cf615389c058aeb29c85857bccceb62f1ea580567c5be097"
"md","positioning-explore","wds","wds/workflows/wds-1-project-brief/data/positioning-explore.md","e0283d3fdfb1d30b440722bed8d9b9db543da60bd134861bc81d77c18598ba7f"
"md","positioning-open-conversation","wds","wds/workflows/wds-1-project-brief/data/positioning-open-conversation.md","75a5f2d41a615fd993f529921b8d4a8a591ba11443877c97f2cfb97a578a303f"
"md","positioning-reflect-confirm","wds","wds/workflows/wds-1-project-brief/data/positioning-reflect-confirm.md","c8ceb6ae960613b17b40489753d799e7ca061a1676abbf92f253f3f2145bd308"
"md","positioning-synthesize","wds","wds/workflows/wds-1-project-brief/data/positioning-synthesize.md","572c92303da0c6165cf7135e702778934c7c2f3197f7ba3dfb850ddd21f25860"
"md","progress-tracker","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/project-brief-dialog/progress-tracker.md","16b021903eae7d4f9c5d5e84001cbe5ecd53414a1619cd3c6b2779b483e12210"
"md","progress-tracker","wds","wds/workflows/wds-1-project-brief/templates/project-brief-dialog/progress-tracker.md","16b021903eae7d4f9c5d5e84001cbe5ecd53414a1619cd3c6b2779b483e12210"
"md","project-brief.template","wds","wds/data/agent-guides/saga/resources/project-brief.template.md","5052c62a08943ed858b1e016985099aeba68f55262ddd1ab5b8b96ca74e272d2"
"md","project-brief.template","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/project-brief.template.md","5052c62a08943ed858b1e016985099aeba68f55262ddd1ab5b8b96ca74e272d2"
"md","project-brief.template","wds","wds/workflows/wds-1-project-brief/templates/project-brief.template.md","5052c62a08943ed858b1e016985099aeba68f55262ddd1ab5b8b96ca74e272d2"
"md","PROTOTYPE-ANALYSIS","wds","wds/workflows/wds-5-agentic-development/data/guides/PROTOTYPE-ANALYSIS.md","a98edc9319a42fb610844234b8f5037e7802e325258cac3cc3eb54919f19ca0f"
"md","PROTOTYPE-INITIATION-DIALOG","wds","wds/workflows/wds-5-agentic-development/data/guides/PROTOTYPE-INITIATION-DIALOG.md","5c56a84de56eaa1d88e49b567b2a0b0a7218b2aab8a70bf490b2c2362909961d"
"md","PROTOTYPE-ROADMAP-template","wds","wds/workflows/wds-5-agentic-development/templates/PROTOTYPE-ROADMAP-template.md","fada0358990724aa8b576b4e5a4f1867e4bf5b852d46bd3483d701d08eb3abf2"
"md","prototype-to-figma-workflow","wds","wds/workflows/wds-6-asset-generation/data/prototype-to-figma-workflow.md","b1bc358f62a9c0e6bba26a112f2fa512bf29921c69cdc116a1261896d1487da4"
"md","quality-checklist","wds","wds/workflows/wds-2-trigger-mapping/data/quality-checklist.md","cd709cb65614e5b19a08e38e8ba46d4ab6b3e0d16c6d177b4f222a8019873bab"
"md","quality-checklist","wds","wds/workflows/wds-3-scenarios/data/quality-checklist.md","d3459f448fc26f92ad1a01ce2fea50e41033f8a1735de7b8ee4557186606b4b2"
"md","quality-guide","wds","wds/workflows/wds-4-ux-design/data/quality-guide.md","63c4a41558f0b3afbf94d67e384fb6d8929002ded7abb942f81cf9e689c08ee6"
"md","README","wds","wds/scripts/README.md","a0a5d6f6f96f89057c8f4f8f7de05b4521d8f3355a780c6070c023c547a6613a"
"md","responsive.instructions","wds","wds/workflows/wds-4-ux-design/templates/instructions/responsive.instructions.md","63ab0941e0314c499eccfd7c048b7537c8a84a31d8127fb6340f82ab30ec19b3"
"md","ROUTER-FLOW-DIAGRAM","wds","wds/workflows/wds-4-ux-design/data/object-types/ROUTER-FLOW-DIAGRAM.md","033909ee2ad1fa8fe0c4e825624fe60a46e14af545e1cc0a64549fd5113f8338"
"md","saas-example","wds","wds/workflows/wds-4-ux-design/data/scenario-init/examples/saas-example.md","93716dc0ada6bf304e29b401eea3b8fcd07b195f4d6ba6478a22476a75c61a06"
"md","saga-how-i-help","wds","wds/data/presentations/saga-how-i-help.md","d60fff09336347977b4e463fcf637a0dc3bbd705c56ec1e3941a9ee498f2ad9b"
"md","saga-intro","wds","wds/data/presentations/saga-intro.md","e3db8f42c1b45ed0f8e8a0a6fb05b14e14a75d3d35b1c1a5f99b7823b60d3e37"
"md","saga-presentation","wds","wds/data/presentations/saga-presentation.md","2fd67c0b6f0c1cdfeca638dd17c01b1f3b397f1effae7601d1d307ddd7d64639"
"md","saga-workflows-guide","wds","wds/data/presentations/saga-workflows-guide.md","af19e5a05e307fe02d38b1a207b7484aa67e92cc45e82cbd3525f3c10d14b7c6"
"md","saga.activation","wds","wds/skills/saga.activation.md","55f696fdf4be7609f25b73bffc2e203d11845e222bb3d96286e7370312e53802"
"md","scenario-init-dialog","wds","wds/workflows/wds-4-ux-design/data/scenario-init/scenario-init-dialog.md","db00bf146be77f85bdaf9fbb2b98bcf0c53db1e606340e92af203ae333e4edb7"
"md","scenario-init-guide","wds","wds/workflows/wds-4-ux-design/data/scenario-init/scenario-init-guide.md","d2b12812e26876db923df7bcdc55c9e568b9a682becc3e6c41c9149292cc69ae"
"md","scenario-init-process","wds","wds/workflows/wds-4-ux-design/data/scenario-init/scenario-init-process.md","54919d09f059f040227a003f30156d708d54a6d2cfc578d514147b55cc5ef61b"
"md","scenario-outline-template","wds","wds/workflows/wds-3-scenarios/data/scenario-outline-template.md","28984a74be7ba7caafcb87bc5a9db7c78e5a30a242ac2873bd6e2bb0cf05da92"
"md","scenario-overview.template","wds","wds/workflows/wds-0-project-setup/resources/wds-4-ux-design/templates/scenario-overview.template.md","5805c6b0c9f2f78399ce3f19efd52be713feae1ff5f7fd9a44426535f40139f8"
"md","scenario-overview.template","wds","wds/workflows/wds-4-ux-design/templates/scenario-overview.template.md","5805c6b0c9f2f78399ce3f19efd52be713feae1ff5f7fd9a44426535f40139f8"
"md","seo-content.instructions","wds","wds/workflows/wds-4-ux-design/templates/instructions/seo-content.instructions.md","23b6880a8db3bc93646c89be01f5772fb11f84e4d6dd15fff8dcc01c8fba32c2"
"md","seo-strategy-guide","wds","wds/data/agent-guides/saga/seo-strategy-guide.md","5c496a9c466ec9acf7f8b3ccf4c34ba268a47be2db833862f01a98a731510053"
"md","SEO-VALIDATION-GUIDE","wds","wds/workflows/wds-5-agentic-development/data/guides/SEO-VALIDATION-GUIDE.md","d88eb638e94ae1133c94c77f9f3122b7f2f51a7d9ddf128cecb43402d7fc9ad1"
"md","service-agreement.template","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/service-agreement.template.md","b6019a7bbe35424342d016d7a992d46a48dccbff58e8dc48fd15675dce85b2a6"
"md","service-agreement.template","wds","wds/workflows/wds-1-project-brief/templates/service-agreement.template.md","b6019a7bbe35424342d016d7a992d46a48dccbff58e8dc48fd15675dce85b2a6"
"md","SESSION-PROTOCOL","wds","wds/workflows/wds-5-agentic-development/data/guides/SESSION-PROTOCOL.md","2da53f961f976d32c1fc3d52ea244bb9ca62d68dd8990a2b76c19cf20470a07d"
"md","shared-activation","wds","wds/data/shared-activation.md","fd37f8c2bda842696158760f183a5e5fb8c2e8e8320436b97390c2136742f627"
"md","signoff.template","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/signoff.template.md","29695652ce9bde430674585edc7f0f2bb450b6e95e43e6e600d70e00563a5949"
"md","signoff.template","wds","wds/workflows/wds-1-project-brief/templates/signoff.template.md","29695652ce9bde430674585edc7f0f2bb450b6e95e43e6e600d70e00563a5949"
"md","simplified-brief.template","wds","wds/workflows/wds-0-project-setup/resources/wds-1-project-brief/templates/simplified-brief.template.md","5477242fe3ad6c2c0baae0fe7f38dba7a4b52d8a3d64500949cc975a14540ecb"
"md","simplified-brief.template","wds","wds/workflows/wds-1-project-brief/templates/simplified-brief.template.md","5477242fe3ad6c2c0baae0fe7f38dba7a4b52d8a3d64500949cc975a14540ecb"
"md","SKETCH-TEXT-ANALYSIS-GUIDE","wds","wds/workflows/wds-4-ux-design/data/guides/SKETCH-TEXT-ANALYSIS-GUIDE.md","044b6fc8e9f4b30c837db46a829fdf3db14c6dd80944b032158761219345803a"
"md","SKETCH-TEXT-QUICK-REFERENCE","wds","wds/workflows/wds-4-ux-design/data/guides/SKETCH-TEXT-QUICK-REFERENCE.md","920219dd8fb244a6577457e6b9cb9d7ed7a8b22d22d3eb9a87d0ae3339ab79c2"
"md","SKILL","wds","wds/agents/wds-agent-freya-ux/SKILL.md","78cb8262bbd6d106df37d0ec310fe585f93726c44f18dae8a41ceed1ce2ecb82"
"md","SKILL","wds","wds/agents/wds-agent-mimir-builder/SKILL.md","678c7f9f8bd98a5b0bda353bf7ea9a49314e65de28ea10680c7f21b00986613c"
"md","SKILL","wds","wds/agents/wds-agent-saga-analyst/SKILL.md","7353c74a40ce72f3ee076aa5c89bfca593042dc60b563236815e9ea80c202710"
"md","SKILL","wds","wds/tools/memory/SKILL.md","003b4e0a0a18cbabe27320520f09c330c83f1f8912f9e61a37c63f4e7ebe808e"
"md","SKILL","wds","wds/tools/sync/SKILL.md","6f7c84e8fbae690a6cd09f861b5ab064d727f6a33e1ea4120b68ff0f05ad1ec6"
"md","SKILL","wds","wds/workflows/wds-0-alignment-signoff/SKILL.md","e7f8595ebb50357b5beb6b0ebf4cbcd46ed0c6936184f5e2c4fa2eb9faae0625"
"md","SKILL","wds","wds/workflows/wds-0-project-setup/SKILL.md","f9307e11efba1d1e2b9497f2afbdedbf951ff82f0b60285ab1d614e8b593aeb3"
"md","SKILL","wds","wds/workflows/wds-1-project-brief/SKILL.md","bf75f4e69d652a60c2a5c000fab9936d41e893088b5e3b02d9f541434dfa0475"
"md","SKILL","wds","wds/workflows/wds-2-trigger-mapping/SKILL.md","a7ef1e929a35b3c138dcd7fd627d20f5fd455e43f6704ac11823bcf13bdb9c5a"
"md","SKILL","wds","wds/workflows/wds-3-scenarios/SKILL.md","86d25fedf56a147be601213ba95f271702dc52e24d429c04cea6dad9c4e25c89"
"md","SKILL","wds","wds/workflows/wds-4-ux-design/SKILL.md","7a4676e456bce97247797aadd88e638923071a5d60e8e4fffd22482e74f9af23"
"md","SKILL","wds","wds/workflows/wds-5-agentic-development/SKILL.md","7f980b0f4a279292075b9ec9ed1cb5a0ca227e81181cfb98f87569a2aa5482b8"
"md","SKILL","wds","wds/workflows/wds-6-asset-generation/SKILL.md","5c9cdd08dfa967bc4437ee439c06ffe03e8f4f46f93f640b231a499497862d79"
"md","SKILL","wds","wds/workflows/wds-7-design-system/SKILL.md","4d3d371cda779bcb503cf04c131370fd4b40750e608bc321954ba18ef0d0f460"
"md","SKILL","wds","wds/workflows/wds-8-product-evolution/SKILL.md","1ff1de8269123ccbc1ef992afa88d64f903dd70e5e299baf4f095a0e916c05e0"
"md","specification-audit-workflow","wds","wds/workflows/wds-4-ux-design/data/specification-audit-workflow.md","8c1b6fea05f3f2593d75243b5d03b6499cf373ace48f784ec35648dd02a01ef9"
"md","specification-quality","wds","wds/data/agent-guides/freya/specification-quality.md","f353184baf41891b66800f538a6713397dd6639f93fc98a0d7356fb00e307312"
"md","specification-quality","wds","wds/workflows/wds-0-project-setup/resources/agent-guides/freya/specification-quality.md","a67af6aebbc35873363b1846fe7db76fe0dbc3e93ff66235d2cb688e36657161"
"md","start","wds","wds/skills/start.md","e53b0d787329d37314b9bfeedfc3234cf63d1354f14ed944baa528e84acb1d04"
"md","state-management","wds","wds/data/design-system/state-management.md","0c78bb1bd987c7de68b394d35290ce88f512bcd93099c03f9b6572edf50b2106"
"md","step-00-define-purpose","wds","wds/workflows/wds-6-asset-generation/steps-c/step-00-define-purpose.md","d1fe599de620257ab1ddab708b248bf56965c6d7e3d65f1abc5cfb885dd50e3f"
"md","step-00-nb-setup","wds","wds/workflows/wds-4-ux-design/steps-w/step-00-nb-setup.md","efe28dbf7c61cb4afe734c2737bc6982d7602fbd417282b2a686ad837f89cc47"
"md","step-00-simplified-brief","wds","wds/workflows/wds-1-project-brief/steps-c/step-00-simplified-brief.md","b28c5190f3298c1292ef0f2cde87debce2880f1c1bbfa5b871dd732aca0d3f44"
"md","step-00a-documentation-synthesis","wds","wds/workflows/wds-2-trigger-mapping/steps-c/step-00a-documentation-synthesis.md","d1e52430c5e5d91a642b102729922398a9220ebc2ea521c54f56f90d320ee583"
"md","step-00b-business-goals-extract","wds","wds/workflows/wds-2-trigger-mapping/steps-c/step-00b-business-goals-extract.md","0db4880c764469beb21e88a2f9cab26398299700397f7b2d10bdc016fcd4e7f4"
"md","step-00c-target-groups-extract","wds","wds/workflows/wds-2-trigger-mapping/steps-c/step-00c-target-groups-extract.md","16088670ccbd81c5600214da94d44a4d804f3b9ecd0e1daa6e5aebbb15d6f3d5"
"md","step-00d-driving-forces-extract","wds","wds/workflows/wds-2-trigger-mapping/steps-c/step-00d-driving-forces-extract.md","98c993980ec72e77463d2a116c3f9cd0c6390b78583df74047cd77ffb7853435"
"md","step-00e-prioritization-extract","wds","wds/workflows/wds-2-trigger-mapping/steps-c/step-00e-prioritization-extract.md","f21878bdf9528dbc9cab0a04cab2d5637bd0469490e24a8cb012d3a3df14427f"
"md","step-00f-gap-analysis","wds","wds/workflows/wds-2-trigger-mapping/steps-c/step-00f-gap-analysis.md","06f5fc871cdc2ddc9d5381971b2f223408d5f8d300044127fe534b3c1b8261b4"
"md","step-01-brief-completeness","wds","wds/workflows/wds-1-project-brief/steps-v/step-01-brief-completeness.md","16313ec8e9e289ddbd6e5a4bcd2aca6576fdd11f05103fdf6f58da6f2bb5872f"
"md","step-01-connection-check","wds","wds/workflows/wds-6-asset-generation/steps-f/step-01-connection-check.md","89f33eb519c9d208470aca6879eab55f1cc32421065ad0bab8a4fe382588cdc2"
"md","step-01-core-feature","wds","wds/workflows/wds-4-ux-design/steps-s/step-01-core-feature.md","4da85e5bdbf299ff03ed348e2096b273f311ec18ee8763bacb23b38eedec7398"
"md","step-01-create-delivery","wds","wds/workflows/wds-8-product-evolution/steps-p/step-01-create-delivery.md","d1ffc85f211d658974d21514b600213d7df545452a2f022df6b8b69d34dd3486"
"md","step-01-define-question","wds","wds/workflows/wds-5-agentic-development/steps-a/step-01-define-question.md","b515e1f42e8d74b95d206840218ccd04c44b111d6199be6af11e4604a9bf4d50"
"md","step-01-design-update","wds","wds/workflows/wds-8-product-evolution/steps-d/step-01-design-update.md","adf45d32e5477bb303d9eef3b5865afe0087d7f677fa0863144077b383a5b7b3"
"md","step-01-detect-completion","wds","wds/workflows/wds-4-ux-design/steps-h/step-01-detect-completion.md","29c3971bb30ee742aad0d558cfb3e11e96d35204a0b3e5a0963bf56cfd4b6988"
"md","step-01-exploration","wds","wds/workflows/wds-4-ux-design/steps-c/step-01-exploration.md","ec61281f96ee88c45f15c8fb78ca4e91ccfeafe0abda0dda684c99e4f43ed5b8"
"md","step-01-identify","wds","wds/workflows/wds-8-product-evolution/steps-a/step-01-identify.md","53eee54a1523af17001109e3d880bec2d57a0210bbb92226ea1e1210e1d71dea"
"md","step-01-identify-target","wds","wds/workflows/wds-5-agentic-development/steps-r/step-01-identify-target.md","3bd27110617ac61ce2d3582c0fb243105ec7f65d6c7b492620338baf065cdca8"
"md","step-01-init","wds","wds/workflows/wds-1-project-brief/steps-c/step-01-init.md","e35d6335a371e26e8dbcdb72ca39ae24850ff459d7e2af8acb34384da3a85837"
"md","step-01-load-context","wds","wds/workflows/wds-3-scenarios/steps-c/step-01-load-context.md","c5158243912ed444dd5007cef3a317177d34220c8f3dcb514707a99e8957eb22"
"md","step-01-load-context","wds","wds/workflows/wds-6-asset-generation/steps-i/step-01-load-context.md","bf7ae19d929376bd36149bec9bb8ea12a26973482453bdddbcd887e582371f2b"
"md","step-01-load-context","wds","wds/workflows/wds-6-asset-generation/steps-m/step-01-load-context.md","f8a472d04c5d6c73eb735a5d1bc8c928884c04ad96244614cd1bb9b1feadbf28"
"md","step-01-load-context","wds","wds/workflows/wds-6-asset-generation/steps-p/step-01-load-context.md","9bddb5797a60897f1b7c6736928fb7e138ffc5d842a2bc7a81ce319c9779cc6c"
"md","step-01-load-context","wds","wds/workflows/wds-6-asset-generation/steps-u/step-01-load-context.md","52f9a52720415b5aa37fb87204a1b81b0c141066bd083df4b1c5631021b99085"
"md","step-01-load-context","wds","wds/workflows/wds-6-asset-generation/steps-v/step-01-load-context.md","514eb072882de74be3ed6918383c596d061618e3e326e741aa5412d1b6d49a29"
"md","step-01-load-context","wds","wds/workflows/wds-6-asset-generation/steps-w/step-01-load-context.md","f2a8ad545869183d80e3faa3bc79e1a3acb5ea696473b36465f14f0b421abc5d"
"md","step-01-load-trigger-map-context","wds","wds/workflows/wds-6-asset-generation/steps-c/step-01-load-trigger-map-context.md","30152d1f4acd960946e29190f70003421cc0d3f7b606801bdcc86a943a36ecdc"
"md","step-01-overview","wds","wds/workflows/wds-2-trigger-mapping/steps-c/step-01-overview.md","85e86a595c993b2d9df8b2d86e51b9486e75b3b29d643d1adbfc64e15b148c1f"
"md","step-01-page-basics","wds","wds/workflows/wds-4-ux-design/steps-p/step-01-page-basics.md","a5ba5704cc2ed4549f6603e1a0b36888a930c66df85be60f2b0d10218b67093e"
"md","step-01-page-metadata","wds","wds/workflows/wds-4-ux-design/steps-v/step-01-page-metadata.md","ba3dd47d5a5f935c8b8c05db94eb8f854cec0e5732e9b1808df1f6e4c37e5cbb"
"md","step-01-prepare","wds","wds/workflows/wds-5-agentic-development/steps-t/step-01-prepare.md","e3033d1566a2bd792755c44dfc7893d7bec270090ff23940466841c0145df2da"
"md","step-01-reproduce","wds","wds/workflows/wds-5-agentic-development/steps-f/step-01-reproduce.md","4744d27fbf928453892c3cd6db56a57cda71619e40be669cf156adfb95bdccb0"
"md","step-01-review-current","wds","wds/workflows/wds-4-ux-design/steps-m/step-01-review-current.md","1b37edfd10378a7596e52a3c6a77c566551d289ef5f9f31d7b4a6442b7ea0050"
"md","step-01-scan-existing","wds","wds/workflows/wds-7-design-system/steps-c/step-01-scan-existing.md","c5679a93a5a54782a2122789453860529b0a34b4c0a60aff42606d284e5d9cca"
"md","step-01-scenario-coverage","wds","wds/workflows/wds-3-scenarios/steps-v/step-01-scenario-coverage.md","455d8dd3b20bd033d42ab61e5c06c4cf67d39f251eac45f538433c114917fd70"
"md","step-01-scope-and-plan","wds","wds/workflows/wds-5-agentic-development/steps-d/step-01-scope-and-plan.md","629e4425de37724f90c28a28c05ecf6bb59bce99d6927f3113225e8a6c34fd41"
"md","step-01-scope-change","wds","wds/workflows/wds-5-agentic-development/steps-e/step-01-scope-change.md","ebd73f00e361a3a16255c03e70e098c9d55f1c31ddd3c51073fa9cc63892c1bb"
"md","step-01-sketch-analysis","wds","wds/workflows/wds-4-ux-design/steps-k/step-01-sketch-analysis.md","d383f5ab5ce57c8e3fde49cec4b5cdf1d520f83ed93913cf519c26334f3274f7"
"md","step-01-target-group-coverage","wds","wds/workflows/wds-2-trigger-mapping/steps-v/step-01-target-group-coverage.md","2b8e55de3dc29dedaf8908f57e4db665d0234d57af6f41764599505944e19f27"
"md","step-01-validate","wds","wds/workflows/wds-8-product-evolution/steps-t/step-01-validate.md","57bc3645d7ce4feb27dfcf0191ec29e0173092db22aadcf32e4d4af292a14f6b"
"md","step-01-visual-approach","wds","wds/workflows/wds-4-ux-design/steps-w/step-01-visual-approach.md","cb72a7e48932db5c635741886396edf98f4300e3f3441a1a07fa7e509c15e33f"
"md","step-01-welcome","wds","wds/workflows/wds-0-project-setup/steps/step-01-welcome.md","8184ac6a03d44a6d982bbd6161451335e56b881691795786400e1eb143b33cec"
"md","step-01a-client-profile","wds","wds/workflows/wds-1-project-brief/steps-c/step-01a-client-profile.md","3292e1d2e9859549af13993a9e4cad901ea4ebe8a8659ad40f977491f3eccce4"
"md","step-01a-understand-situation","wds","wds/workflows/wds-0-alignment-signoff/steps-c/step-01a-understand-situation.md","afc18e8ead89bdf3477dc603633f1d035e9a1a219e2461e10347d4ad4217f36b"
"md","step-01b-determine-if-needed","wds","wds/workflows/wds-0-alignment-signoff/steps-c/step-01b-determine-if-needed.md","b76b66f1b38be8d319cb8de08be60083e212f7b9b37eebb38b76960de250d643"
"md","step-01c-offer-extract","wds","wds/workflows/wds-0-alignment-signoff/steps-c/step-01c-offer-extract.md","b143c573a8d016e8df1592df09d2e52167bb4b4bfe0b654593591762adebe2c0"
"md","step-01d-extract-info","wds","wds/workflows/wds-0-alignment-signoff/steps-c/step-01d-extract-info.md","a2c879fe9c78c6fe8e75fee986adc6ef6ca8a118973c01de3b09bea0cc090398"
